"question_flag","answer_flag","interjection_flag","speech_flag","chamber_flag","name","name.id","electorate","party","role","page.no","content","subdebateinfo","debateinfo","path","Speaker","Time"
"0","0","0","1","1","MemberContinuation","AI6","N/A","N/A","N/A","N/A","Senator CAMERON: Thankfully there may be some decency somewhere in the body over there, but I am not sure it comes out too often.  This is about reducing the wages and conditions of building and construction workers around the country. We do not support illegal behaviour. We do not support bullying and intimidation. We do not support criminality. If there is any of that going on then it should be dealt with by the appropriate authorities; not by some incompetent public servant earning hundreds of thousands of dollars whose sole job is to diminish effective trade unionism in the building and construction industry. The rhetoric we hear from the opposition is overstated, it is McCarthyism and it is demonisation. That is what they are all about. They have been doing this day in and day out. Living standards will be crushed if this bill is implemented. The Law Council, the Scrutiny of Bills Committee and the Parliamentary Joint Committee on Human Rights have all pointed to the diminution of working peoples rights as a result of this bill. The Law Council has said that it will negatively impact numerous rights currently guaranteed by Australian law. We hear lots of talk about Australian law and no other law applying, but if you are in the building industry you do not even get access to Australian law. That is the bottom line here. Australian law is being diminished for workers because they work in a certain industry and, for some of them, because they belong to a certain union. This is what is happening. The Scrutiny of Bills Committee looked at this and identified a range of human rights and legal obligations that we have as a country that are being diminished. This is an important issue. I have to say to you that this must be a new record for a bill in this place. The original bill was passed on 1 December 2016. We have had four sitting days since then and there was one sitting day before Senator Hinchs dirty deal with the government was announced in the press on 8 February. The bill effectively lasted one day. It is no wonder that people have got real problems with politicians. Senator Cash, the Minister for Employment, came out on 2 December, the day after the bill was passed—the bad bill that we do not support—and said: A new era for Australia’s building and construction industry has started from today. An era in which law and order is restored and respected. Thanks to this Government, we now have a genuine watchdog … to enforce tougher laws and a stronger Building Code. She said: New enterprise agreements made from today must comply with the new Code in order to be eligible to be awarded Commonwealthfunded work. Building contractors covered by enterprise agreements made before today now have until 29 November 2018 to ensure their agreements are Code compliant. Enterprise agreements are made at the time that employees vote to approve the agreement. I will repeat that: they have until 29 November 2018 to ensure that their agreements are code compliant. She said: Enterprise agreements are made at the time that employees vote to approve the agreement. The obligations in the former Building Code 2013 will continue to apply to Commonwealthfunded building work for which expressions of interest or tenders were issued prior to the commencement of the new code. So here we have the minister saying what a great victory it was for the government and what a fantastic thing this bill was and yet the bill lasted one day. I bet that is a record. I hope Senator Hinch does not do anything controversial in the next four years, because I tell you that if he does he is really going to be a worried man. Somebody came up to him in a post office and said: This is no good. We dont like what you have done, and Senator Hinch, after criticising all of the other crossbenchers, decided he would change his mind and go to the Prime Minister and offer himself up to bring this bill back. What credibility is left for Senator Hinch? This is a guy who basically engineered his chief of staff to leave because he did not have the experience and did not have the courage to stand up in this place for some decency for workers. So, because of the controversy that surrounded this decision, his chief of staff ended up having to leave. He was a wellrespected chief of staff, an experienced chief of staff, and Senator Hinch got rid of him. So if Senator Hinch has no credibility with his own staff, if he cannot treat his own staff properly, how can we expect Senator Hinch to treat workers in the building and construction industry properly. Senator Hinch will wear this for all of his time in the Senate. What he has done is create chaos in the industry, because he just does not understand how the industry works. Then, on 30 November, we heard the Prime Minister praising the crossbench for backing the legislation—this is the legislation we are getting rid of now in order to change it—and said the government had delivered on an economyboosting election commitment. He said, We feel pretty good about it, I have to tell you. It has been a slog. So everything was okay after the bill was passed: it was all hunkydory; there were no problems. The Prime Minister said it was okay. Senator Hinch in the Sydney Morning Herald article said that he had been thrust into the spotlight over the negotiations. Well, he was a reluctant little cookie in the spotlight, wasnt he? He actually tried to gazump every other crossbencher in to grab the limelight. What is it he used to say on his program? Shame! Shame! Shame! Let us apply that to Senator Hinch. Senator Hinch: Shame! Shame! Shame! Because what you have demonstrated is that you are not prepared to stand up for working people in this country. You have absolutely no idea of the implications this has for stability in the industry. You have no idea about what it means for ordinary working people. The Housing Industry Association were at the hearing of the Senate Education and Employment Legislation Committee on Monday, telling us on the inquiry that there will not be a problem, that this will be fixed, because there are mechanisms in the act to make sure this can be done smoothly. Do you know what that mechanism is? It is that the employers can make an application to the industrial commission and can get the workers wages reduced to the award wage to force them to accept the changes that the bosses will need in order to comply with this new act, if it is passed today. So it is about coercion from the employers, not the union movement. It is about forcing workers onto the award wage, about building and construction workers all over the country having massive cuts to their takehome pay. Dont this mob here understand, dont the Housing Industry Association understand, dont the Master Builders Association understand? I hope maybe One Nation might understand that if workers have their wages cut in half then they are in real trouble. We heard Senator Hume talking about how difficult it was as a single mother to bring up her kids on a $200,000 basic wage. Go and try and bring your kids up on the wage of a building worker if it is cut in half. This is absolutely ridiculous. There are 3,300 agreements that have to be renegotiated because of this bills going through. They are 3,300 agreements that were legal. We had the Department of Employment, with its lame excuses, at the Senate inquiry on Monday saying that it had from 2014 to deal with this. But since 2014 the bill had been rejected twice. But what the department now seems to think and what this government seems to think is that they can make a pronouncement about what might happen in the law and then try to enforce that on unions, on workers in the building and construction industry and on employers in the industry. It was rejected twice by the Parliament of Australia. It was rejected twice, but the department—in the worst submission I have ever seen from the department—comes and tries to justify that. The department had better understand that under a Labor government the laws will apply and the processes of parliament will apply and they will not be making submissions like that ever again. They cannot force employers and unions to bargain on the whim of a minister, and that is what has happened here. They cannot do that. It is unacceptable. It is not democracy, nor is it how it should work in this country. We need to talk about the implications of this. The implications are that we have a code determined by a conservative minister that is imposed upon the bargaining processes between employers and unions in the building and construction industry and wider. I do not have time to go through every aspect of the code, but I was a union official for 27 years and I negotiated with employers year after year after year—probably more negotiations than anyone in the Senate. What we are not allowed to do in the building and construction industry is to specify the number of apprentices that may be employed or engaged on a particular building site. We have done that for years. If it were not for the trade union movement negotiating with companies all over the country there would not have been a supply of skilled tradespeople around the country. They were in agreements everywhere—ratios of apprentices to tradespeople—to help young kids get a job. Yet One Nation are going to stop that happening. One Nation are going to stop the capacity for unions to negotiate with the employers on that. We have always been able to ensure that workers on a building site are lawfully entitled to work in Australia and to negotiate that and put a clause in. That is not allowed. So all the rhetoric about Australian jobs from One Nation means absolutely nothing because what they are going to do today if they support this bill is stop workers in the building and construction industry ensuring that workers who come here are legally in the industry. The other thing is if workers are made redundant—if there are redundancies in the building and construction industry—they are going to stop Australian workers keeping their job in a redundancy process, because what this allows is the employer to keep 457 foreign workers on the job in preference to Australian workers. One Nation is going to stop that. One Nation has to explain to Australian workers why, after all their rhetoric about Australian jobs, they are going to stop negotiations in an enterprise agreement that made Australian jobs for Australian workers. It is absolute hypocrisy from One Nation if they accept this. They will have an opportunity to deal with this during the course of this debate, but they will never be able to stand up with any credibility to talk about protecting Australian workers if they support this bill. Neither will Senator Hinch or Senator Xenophon. None of them will be able to stand up with any credibility. Workers cannot negotiate about the footwear or safety wear to get Australianmade safety equipment, which creates jobs in Australia. One Nation will be stopping Australian workers getting Australianmade safety equipment and footwear if they support this bill. I just do not think they understand it. They will be stopping workers being able to negotiate with their employer about getting training on asbestos awareness—a killer disease. These are the types of things that are in the code. They do not apply anywhere else in Australia, and they do not apply anywhere else in the world. As I understand it, there is nowhere in the world, where there is organised labour in first world countries, where workers are faced with bargaining restrictions like this. The other issue is that this code would mean that building work on electricity and natural gas, water, waste water or telecommunications—essential services—will be affected by this code. South Australian unions, which have not had a dispute for 10 years, are having their agreement ripped up because of this. They will have to renegotiate their agreement. There could be, for the first time in 10 years, industrial disputation over this. There are 3,300 agreements to be renegotiated. There will be chaos in the industry. There is incompetence from the minister and from the department. There is an ideologicallydriven ABCC. That is what we are faced with here. It is an absolute disgrace. (Time expired)","Building and Construction Industry (Improving Productivity) Amendment Bill 2017","BILLS","/hansard/chamber.xscript/debate[5]/subdebate.1/subdebate.2[2]/speech[2]/talk.text/body/p[17]","N/A","N/A"
"0","0","1","0","1","Macdonald, Sen Ian","YW4","N/A","LP","N/A","914","N/A ","Building and Construction Industry (Improving Productivity) Amendment Bill 2017","BILLS","/hansard/chamber.xscript/debate[5]/subdebate.1/subdebate.2[2]/speech[2]/interjection[1]/talk.start","N/A","N/A"
"0","0","1","0","1","DEPUTY PRESIDENT, The","10000","N/A","N/A","N/A","914","N/A ","Building and Construction Industry (Improving Productivity) Amendment Bill 2017","BILLS","/hansard/chamber.xscript/debate[5]/subdebate.1/subdebate.2[2]/speech[2]/interjection[2]/talk.start","N/A","N/A"
"0","0","1","0","1","Macdonald, Sen Ian","YW4","N/A","LP","N/A","914","N/A ","Building and Construction Industry (Improving Productivity) Amendment Bill 2017","BILLS","/hansard/chamber.xscript/debate[5]/subdebate.1/subdebate.2[2]/speech[2]/interjection[3]/talk.start","N/A","N/A"
"0","0","1","0","1","DEPUTY PRESIDENT, The","10000","N/A","N/A","N/A","914","N/A ","Building and Construction Industry (Improving Productivity) Amendment Bill 2017","BILLS","/hansard/chamber.xscript/debate[5]/subdebate.1/subdebate.2[2]/speech[2]/interjection[4]/talk.start","N/A","N/A"
"0","0","1","0","1","Macdonald, Sen Ian","YW4","N/A","LP","N/A","914","N/A ","Building and Construction Industry (Improving Productivity) Amendment Bill 2017","BILLS","/hansard/chamber.xscript/debate[5]/subdebate.1/subdebate.2[2]/speech[2]/interjection[8]/talk.start","N/A","N/A"
"0","0","1","0","1","DEPUTY PRESIDENT, The","10000","N/A","N/A","N/A","914","N/A ","Building and Construction Industry (Improving Productivity) Amendment Bill 2017","BILLS","/hansard/chamber.xscript/debate[5]/subdebate.1/subdebate.2[2]/speech[2]/interjection[9]/talk.start","N/A","N/A"
"0","0","0","1","1","DEPUTY PRESIDENT, The","10000","N/A","N/A","N/A","N/A"," The Building and Construction Industry (Improving Productivity) Amendment Bill 2017 provides a direct insight into how this parliament operates. It is really quite ugly when you consider what has played out since we were last here in that latenight sitting, debating the ABCC. The Greens have been on the record for many years—since it was first proposed—saying that this commission should never have been brought in. We have also been consistent in our opposition to this legislation. My colleague in the House of Representatives, Adam Bandt, who is our industrial relations spokesperson, put a very clear case why this legislation should not be supported when making his speech on this bill; it is worth noting that that debate was gagged.  What I meant by my opening remarks—that it provides an insight into how this parliament works—is shown not only by how the Turnbull government does deals with the crossbenchers but by how it does not work for the common good or in the best interests of the majority of people in this country. It looks after its own constituency time and time again. We are seeing this in a crude, blatant way here. Its constituency—big business and big construction companies—were furious about what had happened and that the government had agreed to what is really a responsible amendment to a damaging piece of legislation. The amendment was not going to make a huge change, but they did not even want that. That is what is going on here. I will go through it in more detail, but the reason we are back here now, again debating about the ABCC—which relates to the building code—is to overturn that amendment. We are now going to see crossbenchers now voting against the amendment that they brought here to try to make that legislation more workable. It is extraordinary how this has played out. You might think that this is a house of review and that this is an institution of democracy, but what is going on here makes that farcical and really exposes where the influence lies. Let us go back to that night of 30 November 2016. It was a latenight sitting, and there were discussions all over the place about what the amendment should be and how it should work. It was Senator Hinchs amendment which dealt with the building industry code. I acknowledge there are sharp differences about it. For those of us who are opposed to it, it is a very notorious and worrying aspect of how the ABCC plays out. The code is an instrument that would be made by the minister following passage of the legislation. Why is the code of such great concern to the Greens, to the unions and to working people? It is because it dictates what can and cannot be in enterprise agreements in the construction industry. This is where any decent person should really be worried and say: That just should not be on. Were in the 21st century. We need to have some standards here. But, no, this is what the code would do: the provisions requiring a minimum number of apprentices, for example, or giving union safety delegates greater rights are all prohibited, if the employer wants to get any work on Commonwealth funded projects. That is what is encapsulated here. Senator Hinchs amendment was really minimal. All it did was provide for a grace period of two years before the code came into force. It did not change those very worrying aspects of the code and how the code will play out. It just provided a grace period giving the industry time to negotiate or renegotiate agreements. The amendment was supported by everyone and my recollection is that the chamber did not divide. So that is all it was. It was really allowing the industry to come to terms with these enormous changes. It was very important for businesses and contractors to be able to get their business practices in order. But what happened? We heard Senator Cameron detail it. I was there and heard Senator Hinch fess up where he was being lobbied from. He tried to make out it was in the post office when ordinary people came up and spoke to him. He needs to tell us where the pressure was coming from—from the Prime Ministers office down out into the corporate world. How extraordinary that he has decided to overturn what is a minimal but still important aspect. We know how this place works—you get in little things to improve bad legislation. That is how we viewed it and I felt that is how he viewed it too. But sometime last week the pressure came to a head and we saw Senators Hinch and Xenophon announce that they would reverse their support for that grace period of a couple of years to get things in order. Now this week we are back in parliament and the rush is on to get it through parliament. It was gagged in the lower house. There was a quick inquiry. It is a really dirty job being done by Senators Hinch and Xenophon and the Xenophon team. It is really disappointing. We heard some of their speeches and when I sat in the inquiry listening to them they were still saying they were committed to getting good outcomes. You cannot say this is a good outcome by any stretch of the imagination. It really now does come down to an issue of trust because what we are seeing here is that even when they secure wins—and I even find it hard to describe that amendment as a win; it was a very small step to improve dangerous legislation—they go and undo their deals. They undo such a minimal aspect of the legislation. I cannot believe that they were not embarrassed when whoever it was from the Prime Ministers office or the corporate interests put it to them. Surely they would have said, It is really minimal what we did. We did it ourselves. That will look really embarrassing. We cannot go there. But they are the ones now who are racing into the headlines to say, Yes, we will throw that measure that we got in place so the industry can renegotiate and reorganise considering the enormity of the changes encapsulated in the legislation that we passed last year. That is why people are saying it looks like big business runs this parliament, runs some of the crossbenchers. I often do not say that they run the LiberalNational parties because the interests so coincide. LiberalNational parties know what their job is, and their job is to deliver for corporate interests. That is their constituency. We understand that. That is how that works. Now we have this extraordinary situation where we have something that will actually cause chaos in the industry. Although I have said it is a minimal measure, it is still important in terms of what the industry now has to go through. If we lose this twoyear grace period, what will happen will be very tough on the industry. There will be job losses and chaos. It is hard to say at the moment but I guess that it will play out to benefit the bigger construction companies. They will be favoured in how this will all work out. The senators who are about to backflip on this need to recognise that, if they vote for this bill and it passes, it will remove transitional arrangements that were previously agreed to. The result in effect will mean immediate compliance with the new building code. Senator Hinch negotiated the grace period because immediate compliance is really impossible. Compliance will be needed by any company wishing to successfully tender for government work. This is where it is really going to sort things out in terms of who gets the government contracts. The evidence to committees and discussions in the media have highlighted that there will be chaos in the building industry. That came through very clearly when we had the inquiry on Monday. Thousands of agreements will need to be negotiated and renegotiated. That is a huge amount of work. Many companies will not be able to tender for government work over the next 12 months as agreements covering the workforce will not comply with the Building Code. That is the essence of this situation. It just cannot be done. That means there will be many contractors—large, small, middlesized contractors—who will be affected. The CFMEU has estimated that there could be 3,000 contractors affected. The job losses and dislocation will be huge. We hear from the government side so often about the pressures the government is under and the pressure businesses are under and how they have to manage red tape. What this legislation will do to the contractors in the businesses involved in the construction industry is require them to expend more resources in preparing tenders in the almost three months since the most recent changes were made and all their efforts in trying to achieve that could amount to nothing. That renegotiation will be time consuming and it will be costly, and so many of the tenders already prepared in what we know is a costly process could well be wasted. What does it mean? It means that experienced and qualified contractors who have got settled industrial agreements and have their employees in place will be punished for nothing more than because Senator Hinch has been embarrassed or wants to be inside the Prime Ministers club and has decided to backflip on his own agreement. You cannot call the Senate a house of review today. Other evidence that was given at the inquiry was that many contractors could well be afraid to oppose the changes publicly, because to do so would damage their commercial interests. So to say that there is no business voice expressing concern about this denies the reality of how the construction industry works. We know it is a cutthroat industry, we know it is tough, and this amendment is just going to throw it in more disarray. It is also important to share with the Senate some important evidence that was given by the Electrical Trades Union. They highlighted about the electricity sector—","Building and Construction Industry (Improving Productivity) Amendment Bill 2017","BILLS","/hansard/chamber.xscript/debate[5]/subdebate.1/subdebate.2[2]/speech[3]/talk.text/body/p[1]","Senator RHIANNON (New South Wales) ","(09:55):"
"0","0","0","1","1","Senator Seselja","N/A","N/A","N/A","N/A","N/A","Senator Seselja interjecting— ","Building and Construction Industry (Improving Productivity) Amendment Bill 2017","BILLS","/hansard/chamber.xscript/debate[5]/subdebate.1/subdebate.2[2]/speech[3]/talk.text/body/p[14]","N/A","N/A"
"0","0","0","1","1","MemberContinuation","CPR","N/A","N/A","N/A","N/A","Senator RHIANNON: I acknowledge the interjections from the Senator—always happy to get that on the record, Senator Seselja. The Electrical Trades Union highlighted how the electricity sector in states such as South Australia could be harmed by the passage of the legislation and the code, as employers—this is the key bit—seek to widen its coverage beyond the building industry. So it looks as though South Australia is where this is first going to happen. It was always one of the major concerns, and it was recognised that when the government started on the course of bringing in the ABCC and the Building Code they were attacking that sector of the industry first and then it would be expanded to other areas to make it harder for workers to collectively organise, to go on strike and to work for safer conditions on the job, for better conditions and for fair pay and conditions overall. It was always the concern that it would go beyond the building industry, and here is evidence given to a parliamentary inquiry that that is about to happen.  This again is where the senators on the crossbench should recognise and understand what they are signing up to. The government might make out that it is being responsible and that this is about controlling industry and making it work more successfully, more productively, more efficiently, more professionally—all those words that it comes up with—but the reality coming out of South Australia is that the electricity industry, which has not had industrial disputes for decades, could well now be going into a very unsettled period because something similar to the Building Code could be imposed there. Did Senator Hinch learn about that when he was sitting down at the Prime Ministers table saying that, yes, he was happy to roll over and get rid of his own minimal amendment? My guess is, no, he has not been informed of the fall implications of what is going on here with his own amendment and with the wider way that this Building Code will work. We also need to recognise that the public will be harmed by this bill. This is from the CFMEU submission to the inquiry: Because of the reduction of eligible contractors, Australian taxpayers will be deprived of the benefits of the ordinary competitive commercial tender process that is essential to the delivery of quality and valueformoney construction work. Again, how could one deny that that should be the basis of how public works are undertaken? Isnt that the right way to get value for money and to ensure that we have good outcomes here that are financially responsible? That is another aspect that is going to be lost in terms of how this is all playing out. In terms of the evidence in the submissions that came before the committee inquiry about this legislation, first off, I am certainly happy to put on record that I thank those who came forward very quickly to do that. What much of the evidence in the submissions set out is that the Building Code will prohibit from agreements clauses that limit the casualisation of the building industry, those that set apprentice numbers, those that limit access to overtime on health and safety grounds or those that restrict the use of foreign visa holders in favour of local workers. So we are going to lose all those areas under this Building Code. That is really insidious at a time when there is growing youth unemployment. We know it is getting harder to get apprenticeships. And now setting apprenticeship numbers cannot be included in the agreements. Issues of health and safety are locked out. That should be fundamental to how all these agreements are negotiated. Again, I include that to remind ourselves of how damaging, backward and dangerous the Building Code is and the ABCC that is driving it. The code will also allow the reinstated ABCC to rule many other areas of enterprise agreements that are favourable to workers as noncompliant. So it does not stop what I have just listed—limiting the casualisation of the building industry, issues to do with apprentices, issues to do with health and safety and restricting the use of foreign visa holders. It does not stop that. If the pressure has come from big corporate interests involved in the construction industry in wanting to overturn this very minimal, responsible amendment, surely they will be out there pushing hard for there to be further measures deemed to be noncompliant. We are in a shocking situation with how this is playing out right now. There was this compromise position that was reached last year. Again, lets remind ourselves: it reflected the view of the majority of the Senate. No division was called. It was seen that it was a responsible measure. At that time, we congratulated Senator Hinch and his staff for working on it so thoroughly. Again, I have called it minimal, but that is what we do in this place when we have legislation that we disagree with—we come forward with these measures to try to save something.","Building and Construction Industry (Improving Productivity) Amendment Bill 2017","BILLS","/hansard/chamber.xscript/debate[5]/subdebate.1/subdebate.2[2]/speech[3]/talk.text/body/p[15]","N/A","N/A"
"0","0","0","1","1","MemberInterjecting","HZE","N/A","N/A","N/A","N/A","Senator Seselja: No you dont; you just vote against it! ","Building and Construction Industry (Improving Productivity) Amendment Bill 2017","BILLS","/hansard/chamber.xscript/debate[5]/subdebate.1/subdebate.2[2]/speech[3]/talk.text/body/p[24]","N/A","N/A"
